UnitNumber,Name,Model,PV,Type,Size,Move,Role,Skill,Short,ShortMin,Medium,MediumMin,Long,LongMin,Extreme,ExtremeMin,Overheat,Armor,Structure,Threshold,Specials,Image
4785,Panther,PNT-10KA,19,BM,1,"8""j",,,2,false,2,false,1,false,0,false,0,3,3,0,CASE,https://i.ibb.co/TbxKkyQ/panther-rg.png
4787,Panther,PNT-9R (Tanaka),18,BM,1,"8""j",,,2,false,2,false,0,false,0,false,0,3,3,0,,https://i.ibb.co/TbxKkyQ/panther-rg.png
4788,Paramour Mobile Repair Vehicle,(Mobile Field Base),4,SV,2,"8""t",,,0,false,0,false,0,false,0,false,0,2,3,0,"BAR,BFC,MFB",https://i.ibb.co/nrGXSt4/paramour-3075.png
4789,Paramour Mobile Repair Vehicle, ,4,SV,2,"8""t",,,0,false,0,false,0,false,0,false,0,2,3,0,"BAR,BFC,CT15,IT5",https://i.ibb.co/nrGXSt4/paramour-3075.png
4790,Pathfinder,PFF-2,16,BM,1,"12""",,,1,false,1,false,0,false,0,false,0,2,2,0,"ENE,PRB,RCN",https://i.ibb.co/wLLjkgZ/pathfinder-xtr.png
4792,Patron,PTN LoaderMech,3,IM,1,"4""",,,0,false,0,false,0,false,0,false,0,1,1,0,"BAR,BFC,CT0.5,ENE,FC",https://i.ibb.co/HVQ0Jfc/patron-3075.png
4793,Patron,PTN-1 LoaderMech,2,IM,1,"4""",,,0,false,0,false,0,false,0,false,0,0,1,0,"BAR,BFC,CT1.5,FC,SRCH",https://i.ibb.co/HVQ0Jfc/patron-3075.png
4794,Patron,PTN-2 MilitiaMech,5,IM,1,"4""",,,1,false,1,false,0,false,0,false,0,0,1,0,"BAR,AFC,FC,SRCH",https://i.ibb.co/HVQ0Jfc/patron-3075.png
4795,Patron,PTN-2M PatrolMech,7,IM,1,"4""",,,1,false,1,false,0,false,0,false,0,1,1,0,"AFC,FC",https://i.ibb.co/8KXsp5Q/patron-xtr.png
4798,Pegasus Scout Hover Tank,(X-Pulse),38,CV,1,"28""h",,,3,false,3,false,0,false,0,false,0,3,2,0,"C3S,MHQ1,SRCH,TUR(3/3/-)",https://i.ibb.co/cNqNvLJ/pegasus-proto.png
4799,Pendragon,PDG-1R,45,BM,4,"8""",,,2,false,3,false,3,false,0,false,2,10,2,0,"C3S,CASEII,IF2,MHQ1",https://i.ibb.co/8PwwRjc/pendragon-proto.png
4800,Pendragon,PDG-2R,49,BM,4,"8""",,,2,false,3,false,3,false,0,false,1,10,2,0,"C3M,CASEII,IF2,MHQ5,TAG",https://i.ibb.co/8PwwRjc/pendragon-proto.png
4801,Penetrator,PTR-4D (Christifori),42,BM,3,"8""j",,,4,false,4,false,2,false,0,false,2,7,6,0,AMS,https://i.ibb.co/HzVZsR1/penetrator-rg.png
4806,Persepolis, ,51,AF,2,6a,,,7,false,7,false,6,false,2,false,1,6,4,2,"BOMB2,FUEL20,REAR1/-/-,SPC,VSTOL",https://i.ibb.co/r29T8X9/persepolis-proto.png
4807,Perseus,P1,40,BM,3,"8""",,,4,false,4,false,4,false,0,false,3,7,3,0,"CASE,IF1,OMNI",https://i.ibb.co/CJYv9mn/perseus-3067.png
4809,Perseus,P1A,46,BM,3,"8""",,,4,false,6,false,4,false,0,false,0,7,3,0,"CASE,ECM,IF2,OMNI,TAG",https://i.ibb.co/CJYv9mn/perseus-3067.png
4810,Perseus,P1B,36,BM,3,"8""",,,4,false,4,false,2,false,0,false,0,7,3,0,"AMS,OMNI",https://i.ibb.co/CJYv9mn/perseus-3067.png
4811,Perseus,P1C,38,BM,3,"8""",,,4,false,5,false,3,false,0,false,0,7,3,0,"OMNI,REAR1/1/-",https://i.ibb.co/CJYv9mn/perseus-3067.png
4812,Perseus,P1D,45,BM,3,"8""",,,4,false,5,false,3,false,0,false,1,7,3,0,"ECM,FLK1/1/1,IF1,OMNI,PRB,RCN",https://i.ibb.co/CJYv9mn/perseus-3067.png
4813,Phalanx Battle Armor,A (Sqd4),15,BA,1,"4""f",,,3,false,2,false,0,false,0,false,0,1,2,0,"CAR4,MEC,STL",https://i.ibb.co/LQ7Ms4B/phalanx-3075.png
4814,Phalanx Battle Armor,B (Sqd4),14,BA,1,"4""f",,,2,false,2,false,0,false,0,false,0,1,2,0,"BTAS1,CAR4,MEC,STL",https://i.ibb.co/LQ7Ms4B/phalanx-3075.png
4815,Phalanx Battle Armor,C (Sqd4),12,BA,1,"4""f",,,2,false,1,false,0,false,0,false,0,1,2,0,"CAR4,MEC,STL",https://i.ibb.co/LQ7Ms4B/phalanx-3075.png
4816,Phalanx Support Tank, ,18,CV,2,"8""t",,,0,false,0,false,0,false,0,false,0,4,2,0,"AMP,ARTSC-1,TUR(ARTSC-1),CASE,SRCH",https://i.ibb.co/yWmmrf7/phalanx-proto.png
4818,Phantom,F,38,BM,2,"18""",,,3,false,3,false,0,false,0,false,0,4,2,0,"CASE,ECM,OMNI",https://i.ibb.co/hyQH69j/phantom-rg.png
4821,Phoenix Hawk LAM,PHX-HK1RB,35,BM,2,"10""j",,,2,false,2,false,0,false,0,false,0,5,4,0,"C3I,ENE,FUEL4,LAM(30""g/5a),MHQ2",https://i.ibb.co/YZrdGZF/phoenix-hawk-lam.png
4822,Phoenix Hawk LAM,PHX-HK2,29,BM,2,"10""j",,,2,false,2,false,0,false,0,false,0,4,4,0,"FUEL4,LAM(30""g/5a)",https://i.ibb.co/YZrdGZF/phoenix-hawk-lam.png
4823,Phoenix Hawk LAM,PHX-HK2M,31,BM,2,"10""j",,,2,false,2,false,1,false,0,false,0,4,4,0,"FUEL4,IF1,LAM(30""g/5a)",https://i.ibb.co/YZrdGZF/phoenix-hawk-lam.png
4824,Phoenix Hawk LAM Mk I,PHX-HK1,34,BM,2,"10""j",,,3,false,3,false,1,false,0,false,0,4,4,0,"ENE,FUEL4,LAM(30""g/5a)",https://i.ibb.co/y8GyB6T/phoenix-hawk-lam-mk-i-3085.png
4825,Phoenix Hawk LAM Mk I,PHX-HK1R,39,BM,2,"10""j",,,3,false,3,false,0,false,0,false,0,5,4,0,"ENE,FUEL4,LAM(30""g/5a),PRB,RCN",https://i.ibb.co/y8GyB6T/phoenix-hawk-lam-mk-i-3085.png
4829,Pinion, ,34,BM,2,"10""j",,,4,false,3,false,0,false,0,false,1,5,4,0,ENE,https://i.ibb.co/JRGgKkC/pinion-3067.png
4830,Pinion,2,36,BM,2,"10""j",,,4,false,4,false,0,false,0,false,0,5,4,0,ENE,https://i.ibb.co/JRGgKkC/pinion-3067.png
4835,Pirate, ,9,CI,1,"4""m",,,1,false,0,false,0,false,0,false,0,2,1,0,"AM,CAR6,HT1/-/-",https://i.ibb.co/S7sfCpD/pirate-gp.png
4840,Planetlifter Tactical Support Aircraft, ,32,CF,2,4a,,,0,false,0,false,0,false,0,false,0,2,3,1,"AECM,ARTAIS-1,ATMO,BOMB2,FUEL16,MHQ1,RCN,STL",https://i.ibb.co/DGX6qxm/planetlifter-proto.png
4841,Po Heavy Tank,(HV),28,CV,3,"8""t",,,3,false,3,false,1,false,0,false,0,7,3,0,"CR,FC,SRCH,TUR(1/1/1)",https://i.ibb.co/BfTnHbK/po-proto.png
4842,Pompier,GM-3A FireMech,4,IM,1,"4""",,,0,false,0,false,0,false,0,false,0,1,1,0,"BFC,FC,SRCH",https://i.ibb.co/0BSpmfN/pompier-trva.png
4843,Pompier,GM-3CD FireMech,7,IM,1,"4""",,,0,false,0,false,0,false,0,false,0,1,1,0,"AFC,FC,PRB,RCN,SEAL,SRCH",https://i.ibb.co/0BSpmfN/pompier-trva.png
4844,Pompier,GM-3HT FireMech,4,IM,1,"4""",,,0,false,0,false,0,false,0,false,0,1,1,0,"BFC,FC,SRCH",https://i.ibb.co/0BSpmfN/pompier-trva.png
4850,Pouncer,F,29,BM,2,"12""/10""j",,,2,false,2,false,0,false,0,false,0,4,2,0,"CASE,HT2/2/1,OMNI,PRB,RCN,RSD1",https://i.ibb.co/tCQWN5r/pouncer-rg.png
4851,PowerLoader Exoskeleton,P-5000 (Sqd4),5,BA,1,"4""f",,,0,false,0,false,0,false,0,false,0,0,2,0,CAR4,https://i.ibb.co/g3zCcvn/powerloader-trva.png
4852,Powerman,SC XV HaulerMech,5,IM,1,"8""",,,0,false,0,false,0,false,0,false,0,1,3,0,"BAR,BFC,CT4,EE",https://i.ibb.co/7j01kQ2/powerman-trva.png
4853,Powerman,SC XVI HaulerMech,5,IM,1,"8""",,,0,false,0,false,0,false,0,false,0,1,3,0,"BAR,BFC,CT4,EE",https://i.ibb.co/7j01kQ2/powerman-trva.png
4865,Procyon, ,11,PM,1,"10""",,,1,false,1,false,0,false,0,false,0,1,1,0,ENE,https://i.ibb.co/Mcq94X5/procyon-3075.png
4866,Procyon,2,13,PM,1,"10""",,,1,false,1,false,1,false,0,false,0,1,1,0,IF1,https://i.ibb.co/Mcq94X5/procyon-3075.png
4867,Procyon,3,11,PM,1,"10""",,,1,false,0,false,0,false,0,false,0,1,1,0,IF0*,https://i.ibb.co/Mcq94X5/procyon-3075.png
4868,Procyon,4,11,PM,1,"10""",,,1,false,1,false,0,false,0,false,0,1,1,0,,https://i.ibb.co/Mcq94X5/procyon-3075.png
4869,Procyon,5,12,PM,1,"10""j",,,1,false,1,false,0,false,0,false,0,1,1,0,,https://i.ibb.co/Mcq94X5/procyon-3075.png
4870,Procyon (Quad), ,12,PM,1,"12""",,,1,false,1,false,0,false,0,false,0,1,1,0,,https://i.ibb.co/S0wTz53/procyon-quad-proto.png
4871,Prometheus, ,47,BM,3,"10""",,,5,false,4,false,4,false,0,false,2,7,3,0,IF1,https://i.ibb.co/B3FwSh5/prometheus-ub.png
4872,Prometheus Combat Support BridgeLayer, ,22,SV,2,"6""t",,,1,false,2,false,1,false,0,false,0,5,4,0,"AFC,BRID,CT5,IF1,IT5",https://i.ibb.co/cYJtbzJ/prometheus-3075.png
4873,Protector Combat Support Fighter,ASF-23,23,CF,2,5a,,,2,false,2,false,2,false,0,false,0,2,3,1,"ATMO,BOMB2,EE,PNT1,VSTOL",https://i.ibb.co/b1HhQ67/bluehawk-hbmps.png
4882,Pwwka,S-PW-1LAM,31,BM,1,"12""j",,,3,false,3,false,0,false,0,false,0,3,3,0,"BOMB1,FUEL4,LAM(36""g/6a)",https://i.ibb.co/k5jWddW/pwwka-jfr.png
4883,Qasar,Prime,44,AF,3,7a,,,7,false,7,false,0,false,0,false,2,6,4,2,"BOM3,FUEL20,SPC,VSTOL",https://i.ibb.co/94cGh1d/qasar-gc.png
4886,Quickdraw,QKD-5K2,33,BM,3,"10""j",,,3,false,3,false,0,false,0,false,0,5,5,0,REAR1/1/-,https://i.ibb.co/DtdHPkZ/quickdraw-rg.png
4887,Quickdraw,QKD-8P,37,BM,3,"10""",,,2,false,2,false,1,false,0,false,1,6,5,0,"ECM,TAG,TSM",https://i.ibb.co/G9f977f/quickdraw-xtr.png
4891,Rabid Coyote, ,48,BM,2,"10""",,,7,false,6,false,1,false,0,false,0,5,5,0,"CASE,ECM",https://i.ibb.co/t8CjrSS/rabid-coyote-3067.png
4894,Rapier,RPR-100b,43,AF,3,6a,,,5,false,6,false,2,false,0,false,0,6,4,2,"BOMB3,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/L1fRVPN/rapier-3050u.png
4895,Rapier,RPR-300S,46,AF,3,6a,,,4,false,4,false,3,false,3,false,0,9,4,3,"BOMB3,FUEL20,SPC,VSTOL",https://i.ibb.co/F6SR5Rm/rapier-proto.png
4896,Rapier,RPR-300X,47,AF,3,6a,,,4,false,4,false,3,false,3,false,1,9,4,3,"BOMB3,FUEL20,SPC,VSTOL",https://i.ibb.co/L1fRVPN/rapier-3050u.png
4904,Razorback,RZK-9S,24,BM,1,"12""",,,3,false,2,false,1,false,0,false,0,4,2,0,CASE,https://i.ibb.co/bJ3m2JG/razorback-3067.png
4905,Razorback,RZK-9T,24,BM,1,"12""",,,2,false,2,false,1,false,0,false,1,4,2,0,ENE,https://i.ibb.co/bJ3m2JG/razorback-3067.png
4906,Red Shift,RDS-2A,24,BM,1,"18""",,,2,false,2,false,0,false,0,false,0,2,1,0,"ECM,ENE,TAG",https://i.ibb.co/pQqCXGX/red-shift-3067.png
4907,Red Shift,RDS-2B,25,BM,1,"18""",,,2,false,2,false,0,false,0,false,0,2,1,0,"ENE,PRB,RCN,TAG",https://i.ibb.co/pQqCXGX/red-shift-3067.png
4909,Resgate PA(L),(Sqd4),11,BA,1,"6""j",,,0,false,0,false,0,false,0,false,0,0,2,0,"CAR4,FR,MEC,RCN",https://i.ibb.co/1zGZtZL/resgate-krise-trva.png
4911,Revenant,UBM-1A,31,BM,1,"12""",,,3,false,3,false,0,false,0,false,0,3,3,0,RBT,https://i.ibb.co/R0pNPy2/revenant-3145.png
4912,Rhino Battle Armor,(Sqd5),16,BA,1,"2""j",,,2,false,2,false,0,false,0,false,0,2,2,0,"CAR5,MEC",https://i.ibb.co/YW015j5/gnome-3058u.png
4913,Rhino Fire Support Tank, ,39,CV,4,"6""t",,,3,false,4,false,3,false,0,false,0,9,4,0,"IF2,LRM1/2/2,SRCH,TUR(2/3/2,LRM1/2/2,IF2)",https://i.ibb.co/M5K2C2f/rhino-3050u.png
4920,Hybrid Rifleman,RFL-3N (Sneede),32,BM,3,"8""",,,2,false,3,false,3,false,0,false,1,5,5,0,"IF1, REAR1/1/-",https://i.ibb.co/CKYytK2/rifleman-sneed-fpsi.png
4926,Rock Hound,AM-PRM-RH7 ProspectorMech,17,IM,2,"8""",,,2,false,2,false,0,false,0,false,0,3,3,0,"AFC,ENG,ES,FC,MEL,SRCH,SRM1/1",https://i.ibb.co/cxgbD5J/rock-hound-trva.png
4929,Rogue,RGU-133Eb,27,AF,1,7a,,,2,false,3,false,2,false,0,false,0,3,4,1,"BOMB1,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/ZfY9p8Q/rogue-3050u.png
4930,Rogue Bear Heavy Battle Armor,(Hybrid) (Sqd4),15,BA,1,"6""j",,,2,false,0,false,0,false,0,false,0,1,2,0,"CAR4,LMAS,MEC,STL",https://i.ibb.co/s3byByj/rogue-bear-proto.png
4931,Rogue Bear Heavy Battle Armor,(Sqd4),18,BA,1,"4""j",,,3,false,2,false,0,false,0,false,0,2,2,0,"CAR4,MEC",https://i.ibb.co/8jNGpVk/rogue-bear-3075.png
4932,Rogue Bear Heavy Battle Armor,HR (Sqd4),14,BA,1,"6""j",,,1,false,0,false,0,false,0,false,0,1,2,0,"CAR4,LMAS,MEC,STL",https://i.ibb.co/8jNGpVk/rogue-bear-3075.png
4933,Rommel Tank,Howitzer Prototype,41,CV,3,"8""t",,,2,false,2,false,1,false,0,false,0,8,4,0,"ARTLTC-1,IF1,SRCH,TUR(0*/1/1,ARTLTC-1,IF1)",https://i.ibb.co/DRj24cL/rommel-howitzer-proto.png
4934,Rommel Tank,Howitzer,41,CV,3,"6""t",,,2,false,2,false,1,false,0,false,0,8,4,0,"ARTLTC-1,IF1,SRCH,TUR(0*/1/1,ARTLTC-1,IF1)",https://i.ibb.co/DRj24cL/rommel-howitzer-proto.png
4935,Rook,"NH-1X ""Rook-X""",27,BM,2,"6""",,,2,false,2,false,1,false,0,false,2,5,5,0,"ENE,REAR1/1/-",https://i.ibb.co/fCQqXDv/rook-xtr.png
4939,Rottweiler Battle Armor,(Close Combat) (Sqd4),18,BA,1,"10""f",,,2,false,0,false,0,false,0,false,0,1,2,0,"CAR4,HT1/-/-,RCN,STL",https://i.ibb.co/m4Hg4C0/rottweiler-3075.png
4940,Rottweiler Battle Armor,(Sqd4),17,BA,1,"10""f",,,2,false,0,false,0,false,0,false,0,1,2,0,"CAR4,RCN,STL",https://i.ibb.co/m4Hg4C0/rottweiler-3075.png
4941,Rottweiler Battle Armor,(Upgrade) (Sqd4),17,BA,1,"10""f",,,0,false,0,false,0,false,0,false,0,1,2,0,"CAR4,RCN,RSD1,STL",https://i.ibb.co/m4Hg4C0/rottweiler-3075.png
4948,Rusalka,S-RSL-O Invictus,45,AF,2,7a,,,5,false,5,false,3,false,0,false,1,7,4,3,"BOMB2,FUEL20,REAR0*/0*/-,SPC,VSTOL",https://i.ibb.co/TTkWy3M/rusalka-3075.png
4949,Rusalka,S-RSL-OA Dominus,44,AF,2,7a,,,5,false,5,false,2,false,0,false,0,7,4,3,"BOMB2,FUEL20,PNT1,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/TTkWy3M/rusalka-3075.png
4950,Rusalka,S-RSL-OB Infernus,40,AF,2,7a,,,5,false,4,false,0,false,0,false,1,7,4,3,"BOMB2,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/TTkWy3M/rusalka-3075.png
4951,Rusalka,S-RSL-OC Comminus,47,AF,2,7a,,,7,false,7,false,0,false,0,false,0,7,4,3,"BOMB2,FUEL20,REAR0*/0*/-,SPC,VSTOL",https://i.ibb.co/TTkWy3M/rusalka-3075.png
4952,Rusalka,S-RSL-OD Luminos,41,AF,2,7a,,,4,false,4,false,2,false,0,false,1,7,4,3,"BOMB2,ENE,FUEL24,SPC,VSTOL",https://i.ibb.co/TTkWy3M/rusalka-3075.png
4953,Rusalka,S-RSL-OE Eminus,41,AF,2,7a,,,4,false,4,false,3,false,1,false,0,7,4,3,"BOMB2,FUEL20,REAR0*/-/-,SPC,VSTOL",https://i.ibb.co/TTkWy3M/rusalka-3075.png
4958,Sabre,SB-26,23,AF,1,9a,,,2,false,2,false,0,false,0,false,0,2,5,1,"BOMB1,ENE,FUEL8,SPC,VSTOL",https://i.ibb.co/m95tF5s/sabre-3075.png
4959,Sabre,SB-27,25,AF,1,11a,,,2,false,2,false,0,false,0,false,0,2,6,1,"BOMB1,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/m95tF5s/sabre-3075.png
4960,Sabre,SB-28,28,AF,1,11a,,,2,false,2,false,1,false,0,false,0,3,6,1,"BOMB1,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/m95tF5s/sabre-3075.png
4961,Sabre,SB-29,26,AF,1,11a,,,2,false,2,false,1,false,0,false,0,2,6,1,"BOMB1,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/m95tF5s/sabre-3075.png
4962,Sabre,"SB-31 ""Defense Special""",24,AF,1,11a,,,1,false,1,false,0,false,0,false,1,2,6,1,"BOMB1,ENE,FUEL20,PNT1,SPC,VSTOL",https://i.ibb.co/m95tF5s/sabre-3075.png
4963,Sabre,SB-31D,28,AF,1,11a,,,2,false,2,false,0,false,0,false,0,3,6,1,"BOMB1,ENE,FUEL20,PNT1,SPC,VSTOL",https://i.ibb.co/9r8K8jt/sabre-proto.png
4965,Sabutai,E,54,AF,3,6a,,,8,false,7,false,5,false,0,false,0,6,4,2,"BOMB3,FLK5/5/5/-,FUEL20,PRB,RCN,REAR1/-/-,SPC,VSTOL",https://i.ibb.co/xGy1fkh/sabutai-3055u.png
4966,Sabutai,X,62,AF,3,6a,,,9,false,9,false,9,false,0,false,0,6,4,2,"BOMB3,ECM,FUEL12,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/xGy1fkh/sabutai-3055u.png
4967,Sagittaire,SGT-8R,46,BM,4,"6""j",,,5,false,4,false,2,false,0,false,2,10,4,0,"ENE,REAR1/1/-",https://i.ibb.co/M9cx42b/sagittaire-rg.png
4969,Salrilla Exoskeleton PEX-2F,[Salvage Arm] (Sqd4),6,BA,1,"6""f",,,0,false,0,false,0,false,0,false,0,0,2,0,"CAR4,MEC,SRCH",https://i.ibb.co/Stv46CX/gorilla-salrilla-trva.png
4974,Sarissa,MN2-A SecurityMech,18,IM,2,"8""",,,3,false,2,false,0,false,0,false,0,3,4,0,"AFC,ES",https://i.ibb.co/bgFsZky/sarissa-proto.png
4979,Satyr,XP,8,PM,1,"12""/18""j",,,0,false,0,false,0,false,0,false,0,0,1,0,JMPS1,https://i.ibb.co/SJbcswG/satyr-proto.png
4982,Savage Coyote,A,52,BM,4,"6""j",,,7,false,6,false,4,false,0,false,2,8,5,0,"AMS,CASE,OMNI",https://i.ibb.co/y0wMV3R/savage-coyote-3067.png
4983,Savage Coyote,B,51,BM,4,"6""",,,7,false,6,false,5,false,0,false,2,8,5,0,"CASE,OMNI",https://i.ibb.co/y0wMV3R/savage-coyote-3067.png
4984,Savage Coyote,C,52,BM,4,"6""j",,,7,false,6,false,4,false,0,false,3,8,5,0,"CASE,OMNI,OVL",https://i.ibb.co/y0wMV3R/savage-coyote-3067.png
4985,Savage Coyote,Prime,55,BM,4,"6""",,,8,false,7,false,5,false,0,false,3,8,5,0,"CASE,FLK1/1/1,OMNI",https://i.ibb.co/y0wMV3R/savage-coyote-3067.png
4987,Scavenger,SC-V SalvageMech,15,IM,4,"8""",,,0,false,0,false,0,false,0,false,0,4,6,0,"BFC,CT12,FC,SRCH",https://i.ibb.co/jkKNP8T/scavenger-trva.png
4996,Scorpion Light Tank,(Minesweeper),14,CV,1,"8""t",,,1,false,1,false,1,false,0,false,0,3,2,0,"CR,FC,IF1,MSW,SRCH",https://i.ibb.co/Pjb2mWw/scorpion-proto.png
5000,Scylla, ,52,BM,4,"8""j",,,5,false,5,false,4,false,0,false,0,10,5,0,"CASE,FLK1/1/1,IF2,LRM2/2/2",https://i.ibb.co/3YcGGNV/scylla-3067.png
5002,Scytha,E,64,AF,3,6a,,,7,false,7,false,6,false,0,false,0,9,5,3,"BOMB3,ECM,FLK4/4/4,FUEL16,PRB,RCN,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/pb1s7B8/scytha-3055u.png
5003,Scytha,X,59,AF,3,6a,,,7,false,7,false,0,false,0,false,1,9,5,3,"BOMB3,ECM,FUEL16,LPRB,RCN,SPC,VSTOL,WAT",https://i.ibb.co/pb1s7B8/scytha-3055u.png
5004,Scytha,XR,62,AF,3,6a,,,7,false,7,false,4,false,0,false,0,11,5,4,"BOMB3,CR,FUEL20,REAR2/2/-,SPC,VSTOL",https://i.ibb.co/pb1s7B8/scytha-3055u.png
5005,Sea Skimmer Hydrofoil,"""Sniper""",15,CV,1,"24""n",,,0,false,0,false,0,false,0,false,0,1,2,0,"IF0*,SRCH,TUR(0*/0*/0*,IF0*)",https://i.ibb.co/0sqrScN/sea-skimmer-3039.png
5006,Sea Skimmer Hydrofoil,(ELRM),21,CV,1,"20""n",,,0,false,1,false,1,false,0,false,0,2,2,0,"IF1,SRCH,TUR(0*/1/1,IF1)",https://i.ibb.co/m8CDzz9/sea-skimmer-proto.png
5007,Sea Skimmer Hydrofoil,(SRM2),17,CV,1,"24""n",,,1,false,1,false,0,false,0,false,0,1,2,0,"EE,SRCH,TUR(0*/0*/-)",https://i.ibb.co/0sqrScN/sea-skimmer-3039.png
5008,Sea Skimmer Hydrofoil,(SRM6),17,CV,1,"24""n",,,1,false,1,false,0,false,0,false,0,1,2,0,"EE,SRCH,TUR(1/1/-)",https://i.ibb.co/0sqrScN/sea-skimmer-3039.png
5009,Sea Skimmer Hydrofoil, ,17,CV,1,"24""n",,,1,false,1,false,0,false,0,false,0,1,2,0,"EE,SRCH,TUR(1/1/-)",https://i.ibb.co/0sqrScN/sea-skimmer-3039.png
5010,Seabuster Strike Fighter, ,28,CF,2,5a,,,4,false,4,false,0,false,0,false,0,2,3,1,"ATMO,BOMB2,FUEL16,RCN",https://i.ibb.co/5xJHQ5Z/seabuster-proto.png
5015,Se'irim Medium Battle Armor,(Anti-Infantry) (Sqd4),15,BA,1,"6""f",,,3,false,0,false,0,false,0,false,0,1,2,0,"AM,CAR4,HT1/-/-,MEC,STL",https://i.ibb.co/74pzybb/se-irim-3075.png
5016,Se'irim Medium Battle Armor,(Capture Team) (Sqd4),15,BA,1,"6""f",,,1,false,1,false,0,false,0,false,0,1,2,0,"AM,BTAS1,CAR4,MEC,SRCH,STL",https://i.ibb.co/74pzybb/se-irim-3075.png
5017,Se'irim Medium Battle Armor,(Sqd4),15,BA,1,"6""f",,,2,false,1,false,0,false,0,false,0,1,2,0,"AM,CAR4,MEC,SRCH,STL",https://i.ibb.co/74pzybb/se-irim-3075.png
5019,Pariah (Septicemia),A,44,BM,2,"10""",,,10,false,4,false,2,false,0,false,0,6,3,0,"CASE,OMNI",https://i.ibb.co/kJw8VnQ/pariah-septicemia-3075.png
5020,Pariah (Septicemia),B,49,BM,2,"10""/14""j",,,4,false,4,false,3,false,0,false,0,6,3,0,"ENE,JMPS1,OMNI",https://i.ibb.co/kJw8VnQ/pariah-septicemia-3075.png
5021,Pariah (Septicemia),C,37,BM,2,"10""",,,4,false,3,false,0,false,0,false,2,6,3,0,"CASE,HT2/2/2,OMNI",https://i.ibb.co/kJw8VnQ/pariah-septicemia-3075.png
5022,Pariah (Septicemia),D,40,BM,2,"10""j",,,4,false,4,false,2,false,0,false,2,6,3,0,"CASE,OMNI",https://i.ibb.co/kJw8VnQ/pariah-septicemia-3075.png
5023,Pariah (Septicemia),E,55,BM,2,"10""",,,5,false,5,false,4,false,0,false,3,6,3,0,"ECM,ENE,LTAG,MHQ1,NOVA,OMNI,PRB,RCN",https://i.ibb.co/LNtg1xZ/pariah-septicemia-wor.png
5024,Pariah (Septicemia),Prime,41,BM,2,"10""",,,5,false,4,false,4,false,0,false,0,6,3,0,"CASE,FLK3/3/3,OMNI",https://i.ibb.co/kJw8VnQ/pariah-septicemia-3075.png
5026,Sha Yu,SYU-2B,34,BM,2,"14""",,,2,false,2,false,2,false,0,false,1,3,2,0,"ECM,ENE,STL,TAG",https://i.ibb.co/xqCzvQX/sha-yu-3060.png
5027,Sha Yu,SYU-4B,49,BM,2,"14""",,,3,false,3,false,0,false,0,false,1,5,2,0,"C3S,ECM,IF0*,MHQ1,STL",https://i.ibb.co/xqCzvQX/sha-yu-3060.png
5029,Shade,S-HA-O Invictus,34,AF,1,9a,,,3,false,3,false,2,false,0,false,0,4,5,2,"BOMB1,ECM,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/YDkrmCg/shade-3075.png
5030,Shade,S-HA-OA Dominus,34,AF,1,9a,,,3,false,4,false,2,false,0,false,0,4,5,2,"BOMB1,FUEL20,SPC,VSTOL",https://i.ibb.co/YDkrmCg/shade-3075.png
5031,Shade,S-HA-OB Infernus,29,AF,1,9a,,,2,false,2,false,2,false,0,false,0,4,5,2,"BOMB1,ENE,FUEL20,REAR0*/0*/-,SPC,VSTOL",https://i.ibb.co/YDkrmCg/shade-3075.png
5032,Shade,S-HA-OC Comminus,31,AF,1,9a,,,3,false,3,false,1,false,0,false,0,4,5,2,"BOMB1,FUEL20,SPC,VSTOL",https://i.ibb.co/YDkrmCg/shade-3075.png
5033,Shade,S-HA-OD Luminos,31,AF,1,9a,,,3,false,3,false,0,false,0,false,0,4,5,2,"BOMB1,ENE,FUEL20,PNT1,REAR0*/0*/-,SPC,VSTOL",https://i.ibb.co/YDkrmCg/shade-3075.png
5034,Shade,S-HA-OE Eminus,28,AF,1,9a,,,2,false,2,false,1,false,1,false,0,4,5,2,"BOMB1,FUEL20,SPC,VSTOL",https://i.ibb.co/YDkrmCg/shade-3075.png
5036,Shadow Hawk,SHD-11CS2,39,BM,2,"10""j",,,2,false,3,false,2,false,0,false,0,6,3,0,"C3S,CASE,ECM,IF1,MHQ1",https://i.ibb.co/VWnSr1Y/shadow-hawk-7cs-pp.png
5039,Shadow Hawk LAM,SHD-X1,22,BM,2,"10""/6""j",,,1,false,1,false,1,false,0,false,0,3,5,0,"BIM(3a),FUEL4,IF0*,JMPW1",https://i.ibb.co/S0WwFfP/shadow-hawk-lam-xtr.png
5040,Shadow Hawk LAM,SHD-X2,30,BM,2,"8""j",,,2,false,2,false,2,false,0,false,0,5,5,0,"BIM(4a),BOMB1,FUEL4,IF0*",https://i.ibb.co/S0WwFfP/shadow-hawk-lam-xtr.png
